,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_PH_TANK1.1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_PH_TANK1.2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_HEAT_CH01,PHOS_FIRE_TEMP_HEAT_CH02,PHOS_FIRE_TEMP_HEAT_CH03,PHOS_FIRE_TEMP_HEAT_CH04,PHOS_FIRE_TEMP_KEEP_CH01,PHOS_FIRE_TEMP_KEEP_CH02,PHOS_FIRE_TEMP_KEEP_CH03,PHOS_FIRE_TEMP_KEEP_CH04,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_TEMP_HEAT1_CH01,DIELEC_FIRE_TEMP_HEAT1_CH02,DIELEC_FIRE_TEMP_HEAT1_CH03,DIELEC_FIRE_TEMP_HEAT2_CH01,DIELEC_FIRE_TEMP_HEAT2_CH02,DIELEC_FIRE_TEMP_HEAT2_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_KEEP_CH03,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID
2864,46.0,138.0,78.9,101.1,401.4,337.9,44.9,93.0,60.7392,61.5186,60.6031,23.434,9.2,31.4,6.55,34.9,2.0309,1.9918,47.6,139.9,109.1,55.3,30.3,31.8,82.9,393.0,405.0,419.0,440.0,480.0,480.0,480.0,475.0,445.0,392.0,371.0,3652.0,4211.0,4472.0,2590.0,296.0,342.0,349.0,454.0,453.0,473.0,574.0,582.0,574.0,536.0,2154.0,2138.0,3258.0,3845.0,3016.0,2888.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-05,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-05,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-05
2865,45.0,138.0,79.0,101.0,379.0,330.0,27.8,92.0,62.4802,62.5,60.2698,23.3938,9.2,30.8,6.55,35.3,2.02,2.0028,47.9,141.0,114.8,53.4,33.0,33.3,85.2,393.0,405.0,419.0,439.0,480.0,481.0,480.0,475.0,444.0,391.0,371.0,3642.0,4071.0,4487.0,2593.0,295.0,340.0,348.0,456.0,455.0,474.0,577.0,584.0,572.0,532.0,2156.0,2271.0,3324.0,3887.0,3118.0,2906.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-06,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-06,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-06
2866,45.1,138.0,78.9,102.0,333.4,391.9,45.3,93.0,61.4968,61.04,60.8811,23.4168,9.1992,30.3884,6.55,31.9053,2.0289,2.0547,47.7,139.6,109.8,54.5,28.4,31.2,82.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,394.0,373.0,4106.0,3983.0,4461.0,2521.0,296.0,342.0,349.0,455.0,453.0,473.0,570.0,581.0,573.0,533.0,2001.0,2160.0,3801.0,3276.0,3179.0,3207.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-07,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-07,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-07
2867,45.3,138.0,77.0,100.3,384.7,362.0,45.5,94.7,60.1111,60.1922,61.0044,23.4767,9.2,30.8,6.55,35.3,2.0293,1.9982,47.1,139.6,106.9,60.5,30.9,29.5,83.3,393.0,405.0,420.0,441.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,4108.0,4022.0,4478.0,2503.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,572.0,534.0,2014.0,2169.0,3531.0,3368.0,3214.0,3404.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-08,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-08,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-08
2868,46.9,139.0,78.0,101.0,402.6,344.6,45.9,92.1,60.5235,60.8,61.4157,23.3784,9.1999,30.8941,6.5495,33.7108,2.0246,2.0604,46.3,139.8,110.3,58.1,23.1,36.8,83.3,392.0,404.0,420.0,440.0,479.0,480.0,480.0,475.0,442.0,392.0,371.0,3671.0,4105.0,4486.0,2583.0,296.0,342.0,349.0,453.0,452.0,472.0,573.0,582.0,575.0,536.0,2184.0,2172.0,3353.0,3833.0,3127.0,2885.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-09,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-09,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-09
2869,46.0,138.0,77.9,102.0,378.8,402.8,45.6,93.0,62.6575,64.6604,61.6,23.3774,9.1991,30.8623,6.5497,33.6198,2.0249,2.0579,47.4,140.0,109.9,57.5,31.3,33.8,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,3664.0,4081.0,4456.0,2596.0,296.0,342.0,349.0,455.0,454.0,474.0,575.0,581.0,575.0,530.0,2106.0,2134.0,3311.0,3950.0,3102.0,2943.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-10,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-10,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-10
2870,45.1,139.0,77.1,103.8,387.2,328.0,45.0,92.0,60.2,60.5229,61.9,23.4719,9.1992,30.6458,6.5491,34.0323,2.0229,2.0634,46.9,139.0,111.5,53.0,30.6,31.8,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,372.0,4144.0,3992.0,4470.0,2512.0,296.0,342.0,349.0,454.0,453.0,474.0,569.0,582.0,569.0,534.0,2011.0,2145.0,3524.0,3274.0,3283.0,3252.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-11,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-11,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-11
2871,46.0,137.0,77.0,102.0,274.0,440.0,27.9,93.0,60.8528,61.2755,60.7811,23.5,9.1998,30.9113,6.551,34.0292,2.0194,2.0453,47.2,139.8,108.3,57.8,35.5,33.2,82.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3662.0,4095.0,4443.0,2596.0,296.0,342.0,349.0,454.0,453.0,473.0,573.0,582.0,575.0,534.0,2000.0,2210.0,3528.0,3262.0,3151.0,3224.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-12,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-12,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-12
2872,45.1,138.0,77.9,103.0,412.7,379.7,44.2,91.0,60.9819,61.559,61.4,23.5,9.1999,30.7257,6.5481,34.4019,2.0324,2.0555,47.3,139.0,111.2,53.4,27.8,31.7,84.0,393.0,405.0,420.0,440.0,480.0,480.0,481.0,476.0,443.0,392.0,371.0,4125.0,3979.0,4449.0,2530.0,296.0,342.0,349.0,454.0,453.0,472.0,572.0,582.0,574.0,537.0,2272.0,2164.0,3250.0,3896.0,3371.0,2890.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-13,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-13,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-13
2873,45.2,138.0,78.0,102.0,284.1,408.6,44.5,92.1,59.851000000000006,62.5,62.038999999999994,23.5,9.2,31.4,6.55,34.9,2.0272,1.9911,47.7,140.9,110.2,53.9,28.3,32.4,83.4,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4124.0,3982.0,4451.0,2502.0,296.0,341.0,349.0,455.0,453.0,473.0,574.0,582.0,572.0,537.0,2115.0,2165.0,3314.0,3758.0,3088.0,2996.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-14,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-14,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-14
2874,46.8,138.0,77.8,101.2,317.6,435.9,45.4,93.0,60.0515,60.7392,59.8784,23.5,9.1999,30.7876,6.5488,35.1557,2.0236,1.9766,47.3,139.4,110.6,52.5,26.7,33.0,83.8,392.0,404.0,420.0,440.0,481.0,480.0,480.0,475.0,443.0,392.0,371.0,3645.0,4078.0,4475.0,2588.0,296.0,341.0,349.0,453.0,452.0,473.0,573.0,582.0,576.0,536.0,2108.0,2133.0,3327.0,3801.0,3057.0,2966.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-15,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-15,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-15
2875,46.0,138.0,76.2,101.0,372.3,327.2,46.7,92.0,60.0218,61.0115,60.6586,23.3828,9.1994,31.1138,6.55,33.4632,2.0276,2.0547,46.0,139.0,108.0,55.3,32.9,32.8,81.0,393.0,405.0,419.0,439.0,480.0,479.0,480.0,475.0,443.0,391.0,372.0,3627.0,4065.0,4457.0,2583.0,296.0,342.0,349.0,453.0,452.0,472.0,573.0,581.0,576.0,535.0,2122.0,2128.0,3274.0,3797.0,3057.0,2957.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-16,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-16,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-16
2876,42.8,138.0,80.4,102.4,367.2,345.0,45.3,102.2,60.942,63.0914,61.9,22.8037,9.2,30.0,6.54,30.3,2.022,1.9849,46.0,137.9,105.6,53.1,24.5,31.9,81.7,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,372.0,3636.0,4060.0,4451.0,2572.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,573.0,534.0,2069.0,2168.0,3407.5,3491.0,3132.0,3136.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-17,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-17,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-17
2877,45.0,138.0,77.0,102.7,348.8,391.8,45.3,91.1,61.3,63.592,62.2989,23.3807,9.1997,30.9057,6.5503,32.9875,2.0299,2.05,47.1,139.8,108.5,56.3,28.0,33.3,82.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4116.0,4030.0,4459.0,2510.0,296.0,342.0,349.0,454.0,452.0,472.0,574.0,581.0,574.0,537.0,2112.0,2160.0,3248.0,3818.0,3118.0,2962.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-18,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-18,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-18
2878,47.0,139.0,78.0,101.1,380.3,346.8,45.8,92.0,60.1463,59.9611,60.8832,23.4168,9.1993,30.6884,6.5479,33.6032,2.0268,2.0533,48.3,141.2,109.7,55.6,28.2,32.7,84.2,393.0,404.0,419.0,440.0,481.0,481.0,480.0,475.0,439.0,389.0,369.0,3659.0,4067.0,4462.0,2601.0,296.0,344.0,349.0,454.0,452.0,472.0,571.0,582.0,575.0,533.0,2040.0,2162.0,3589.0,3289.0,3121.0,3138.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-19,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-19,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-19
2879,46.0,138.0,76.9,100.3,373.1,373.5,44.9,93.1,60.8,60.9704,61.0,23.3867,9.2,30.8,6.55,35.3,2.0,1.9964,46.1,138.1,104.2,60.4,35.5,30.9,82.1,393.0,406.0,421.0,441.0,481.0,480.0,480.0,475.0,444.0,390.0,369.0,3632.0,4043.0,4432.0,2590.0,295.0,341.0,348.0,456.0,455.0,475.0,569.0,581.0,571.0,536.0,1992.0,2190.0,3422.0,3318.0,3450.0,3220.0,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-20,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-20,2호기,1호기,1호기,2호기,2호기,LOT-244,PNL-20
2880,44.2,138.0,77.1,101.9,350.2,382.6,44.6,92.0,61.5167,62.81,64.1322,23.5,9.1994,30.9011,6.5503,33.5056,2.0261,2.062,49.0,141.0,111.2,52.7,28.1,32.6,84.7,393.0,405.0,420.0,440.0,481.0,480.0,480.0,475.0,439.0,388.0,369.0,4113.0,3983.0,4446.0,2518.0,296.0,342.0,350.0,453.0,452.0,472.0,569.0,583.0,572.0,530.0,2010.0,2342.0,3429.0,3340.0,3131.0,3191.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-01
2881,46.9,138.0,77.0,102.9,295.6,454.1,45.3,92.0,60.7688,61.1021,60.5,23.3552,9.1992,30.9146,6.5496,33.2823,2.03,2.0617,47.1,139.9,110.9,57.6,31.2,30.9,83.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,372.0,4126.0,3980.0,4456.0,2527.0,296.0,342.0,349.0,454.0,453.0,472.0,576.0,581.0,574.0,532.0,2138.0,2133.0,3249.0,3908.0,3112.0,2898.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-02,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-02,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-02
2882,45.3,139.0,79.0,103.7,355.7,339.1,45.7,92.3,62.0956,63.0187,64.1066,23.3912,9.2,32.0,6.53,34.9,2.0318,2.0041,48.0,141.0,115.0,48.0,18.0,28.3,85.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4067.0,3929.0,4410.0,2475.0,296.0,342.0,349.0,454.0,453.0,473.0,571.0,584.0,570.0,530.0,1991.0,2125.0,3349.0,3241.0,3119.0,3160.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-03,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-03,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-03
2883,45.1,138.0,78.8,102.1,322.3,408.2,45.0,93.0,61.2247,60.2022,61.208999999999996,23.5,9.2,31.4,6.55,34.9,2.0347,1.9978,47.5,140.3,111.0,55.0,27.4,36.3,83.5,392.0,404.0,420.0,440.0,482.0,481.0,480.0,475.0,436.0,386.0,364.0,4337.0,4002.0,4480.0,2498.0,295.0,341.0,348.0,455.0,453.0,473.0,574.0,582.0,575.0,538.0,2107.0,2131.0,3362.0,3855.0,3031.0,2872.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-04,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-04,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-04
2884,46.0,138.0,78.0,103.0,389.2,337.2,45.7,92.0,59.8798,61.4947,64.1277,23.4883,9.2,31.4,6.55,34.9,2.0314,2.0038,47.4,139.3,108.6,58.8,29.0,33.0,82.4,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,392.0,371.0,4103.0,4016.0,4495.0,2495.0,295.0,342.0,349.0,454.0,453.0,473.0,572.0,583.0,574.0,534.0,2162.0,2197.0,3514.0,3266.0,3141.0,3382.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-05,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-05,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-05
2885,45.0,138.0,77.7,101.7,276.7,420.3,45.7,92.0,61.6291,62.8151,66.1814,23.5,9.1997,31.2895,6.5499,34.4163,2.0319,2.0601,48.5,141.0,111.9,56.0,26.7,36.4,85.0,394.0,406.0,421.0,440.0,480.0,481.0,481.0,475.0,445.0,393.0,371.0,4084.0,4029.0,4459.0,2534.0,297.0,342.0,349.0,454.0,452.0,472.0,574.0,582.0,577.0,534.0,2141.0,2167.0,3259.0,3912.0,3083.0,2951.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-06,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-06,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-06
2886,45.8,139.0,78.0,102.0,338.4,401.9,46.7,92.0,60.9245,61.9309,61.5989,23.5,9.2,31.4,6.55,34.9,2.0254,2.0082,47.3,139.2,107.4,57.4,35.3,32.9,82.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,391.0,371.0,3634.0,4096.0,4471.0,2590.0,297.0,344.0,350.0,455.0,453.0,474.0,569.0,583.0,569.0,533.0,1995.0,2209.0,3480.0,3370.0,3189.0,3212.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-07,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-07,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-07
2887,41.6,135.0,80.6,102.6,348.1,369.3,40.7,102.2,62.0253,60.2108,60.38800000000001,22.8108,9.2,30.0,6.54,30.3,2.0340000000000003,1.9936,47.7,140.7,114.4,53.7,24.2,35.4,83.7,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,443.0,393.0,370.0,3623.0,4078.0,4452.0,2574.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,573.0,534.0,2069.0,2168.0,3407.5,3491.0,3132.0,3136.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-08,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-08,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-08
2888,45.9,139.0,77.9,102.0,259.6,339.3,44.4,92.0,60.52,60.7958,61.9074,23.3,9.1992,31.4779,6.5493,33.7842,2.0286,1.9777,46.9,139.8,104.4,48.5,23.2,31.7,82.5,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,442.0,392.0,371.0,3623.0,4042.0,4401.0,2575.0,296.0,343.0,350.0,454.0,454.0,473.0,569.0,582.0,573.0,536.0,2131.0,2166.0,3358.0,3272.0,3462.0,3068.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-09,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-09,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-09
2889,45.2,138.0,77.2,102.0,315.2,383.9,42.7,93.0,60.7854,60.225,61.0615,23.3552,9.1994,30.75,6.5496,32.4625,2.0272,2.0574,46.7,139.2,110.6,57.8,29.4,32.7,83.9,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,443.0,391.0,372.0,3656.0,4068.0,4490.0,2581.0,295.0,342.0,349.0,454.0,452.0,472.0,575.0,581.0,574.0,529.0,2179.0,2130.0,3314.0,3813.0,3099.0,2968.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-10,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-10,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-10
2890,46.9,139.0,78.1,102.9,354.9,410.2,43.5,92.1,61.0398,62.743,63.3,23.2,9.2,31.2,6.54,34.6,2.0299,1.9906,46.5,138.8,105.6,55.6,28.9,32.2,81.7,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,391.0,371.0,4095.0,4008.0,4410.0,2492.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,575.0,534.0,2026.0,2144.0,3498.0,3244.0,3115.0,3188.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-11,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-11,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-11
2891,46.0,139.0,78.0,101.0,336.4,411.3,45.4,92.0,61.1,63.4429,63.6592,23.5,9.2,31.4,6.55,34.9,2.0261,2.0053,48.3,141.0,112.1,58.8,34.2,34.7,85.0,392.0,404.0,419.0,439.0,481.0,481.0,481.0,475.0,443.0,389.0,368.0,3628.0,4084.0,4468.0,2591.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,581.0,575.0,534.0,2026.0,2196.0,3431.0,3263.0,3204.0,3181.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-12,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-12,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-12
2892,46.2,138.0,78.2,102.0,371.8,371.5,47.2,92.8,63.1,63.4,60.9897,23.3944,9.2,30.8,6.55,35.3,2.0244,2.0046,47.0,139.3,110.8,54.5,32.0,31.9,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4118.0,4017.0,4490.0,2519.0,295.0,341.0,349.0,454.0,453.0,473.0,574.0,584.0,570.0,530.0,2004.0,2200.0,3555.0,3282.0,3140.0,3205.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-13,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-13,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-13
2893,45.0,138.0,77.2,101.8,294.0,414.0,45.4,92.0,60.333999999999996,61.0064,60.5085,23.5,9.1997,31.1372,6.5509,34.7234,2.03,2.0652,48.5,140.6,111.8,55.8,31.9,36.6,84.8,394.0,406.0,420.0,441.0,480.0,480.0,480.0,475.0,445.0,393.0,371.0,3639.0,4090.0,4475.0,2578.0,296.0,342.0,348.0,455.0,453.0,473.0,569.0,581.0,573.0,533.0,2029.0,2199.0,3455.0,3291.0,3196.0,3137.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-14,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-14,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-14
2894,46.2,138.0,78.2,102.0,371.8,371.5,47.2,92.8,63.1,63.4,60.9897,23.3944,9.2,30.8,6.55,35.3,2.0244,2.0046,47.2,138.8,105.9,52.3,30.4,35.1,83.1,393.0,405.0,419.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,372.0,3644.0,4119.0,4464.0,2578.0,295.0,341.0,349.0,454.0,453.0,473.0,574.0,584.0,570.0,530.0,2004.0,2200.0,3555.0,3282.0,3140.0,3205.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-15,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-15,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-15
2895,45.0,138.0,77.0,100.0,291.8,444.8,45.8,93.0,59.7543,61.1793,59.9511,23.4348,9.2,30.8,6.6,35.3,2.039,1.9984,46.4,139.0,106.7,60.6,26.6,32.4,82.0,392.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4115.0,4017.0,4477.0,2519.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,573.0,532.0,2100.0,2203.0,3429.0,3347.0,3171.0,3210.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-16,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-16,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-16
2896,45.0,138.0,77.0,102.7,348.8,391.8,45.3,91.1,61.3,63.592,62.2989,23.3807,9.1997,30.9057,6.5503,32.9875,2.0299,2.05,45.2,138.0,100.8,59.2,29.1,33.3,79.7,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,3732.0,4050.0,4463.0,2573.0,296.0,342.0,349.0,454.0,452.0,472.0,574.0,581.0,574.0,537.0,2112.0,2160.0,3248.0,3818.0,3118.0,2962.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-17,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-17,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-17
2897,46.0,139.0,77.1,102.0,366.9,382.1,44.9,92.0,59.9438,60.8,63.0885,23.3594,9.1996,31.0281,6.5507,34.1719,2.0278,2.0419,47.5,140.0,108.1,56.3,30.4,34.1,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,4114.0,3991.0,4765.0,2511.0,296.0,342.0,349.0,454.0,453.0,473.0,574.0,581.0,573.0,526.0,1998.0,2161.0,3405.0,3346.0,3352.0,3214.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-18,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-18,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-18
2898,47.5,137.0,77.5,100.5,324.2,411.5,42.5,92.0,62.7415,63.8,63.8043,23.4032,9.1995,31.0021,6.5503,34.5064,2.0319,2.0714,47.3,139.1,105.9,53.2,28.4,36.1,82.9,393.0,404.0,419.0,439.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,4101.0,4023.0,4476.0,2511.0,296.0,343.0,349.0,455.0,453.0,473.0,566.0,581.0,575.0,535.0,2034.0,2200.0,3507.0,3337.0,3199.0,3153.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-19,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-19,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-19
2899,46.0,138.0,77.9,100.1,354.7,401.1,45.2,92.0,62.1961,63.6314,61.3029,23.5,9.1994,30.4569,6.5488,34.4529,2.0326,2.0607,47.4,141.5,115.3,56.2,28.9,32.9,84.6,392.0,404.0,419.0,439.0,479.0,479.0,480.0,475.0,443.0,392.0,372.0,3657.0,4074.0,4485.0,2611.0,299.0,344.0,348.0,454.0,453.0,473.0,574.0,581.0,576.0,536.0,2132.0,2196.0,3260.0,3831.0,3030.0,2970.0,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-20,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-20,1호기,1호기,1호기,3호기,3호기,LOT-245,PNL-20
